,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
62,62,58.333333333333336,2025-05-24 21:45:04.145053,2025-05-24 21:45:35.864597,0 days 00:00:31.719544,AdamW,0.0385177515383044,,,4.188879496896556e-05,,,,1,,,0.003409819425973793,,COMPLETE
63,63,70.83333333333333,2025-05-24 21:45:35.918520,2025-05-24 21:46:07.104343,0 days 00:00:31.185823,AdamW,0.021936266705574265,,,7.414979222147891e-05,,,,2,,,0.00224014106953968,,COMPLETE
64,64,43.75,2025-05-24 21:46:07.154713,2025-05-24 21:46:38.302581,0 days 00:00:31.147868,AdamW,0.05105216869412713,,,1.5539246404028235e-05,,,,2,,,0.00041758009769540225,,COMPLETE
65,65,54.166666666666664,2025-05-24 21:46:38.352681,2025-05-24 21:47:09.628226,0 days 00:00:31.275545,AdamW,0.0033501859251188273,,,2.5213836769129515e-05,,,,2,,,0.0010576447122442087,,COMPLETE
66,66,33.333333333333336,2025-05-24 21:47:09.683938,2025-05-24 21:47:31.526140,0 days 00:00:21.842202,AdamW,0.06634201952531744,,,8.041452713908357e-05,,,,3,,,0.002539440509260565,,PRUNED
67,67,35.416666666666664,2025-05-24 21:47:31.560543,2025-05-24 21:47:51.197839,0 days 00:00:19.637296,Adadelta,0.14245886060433297,0.13093926836268646,,,,,,0,0.10277249009041292,,,,PRUNED
68,68,,2025-05-24 21:47:51.244136,2025-05-24 21:48:09.554731,0 days 00:00:18.310595,SGD,0.11447050523140734,,,,0.00021766855810388612,22.767518884788462,True,3,,,,2.6855659464132664,PRUNED
69,69,33.333333333333336,2025-05-24 21:48:09.588278,2025-05-24 21:48:27.654734,0 days 00:00:18.066456,AdamW,0.20514999504617198,,,0.0010702902205814433,,,,0,,,0.006337195602685571,,PRUNED
70,70,60.416666666666664,2025-05-24 21:48:27.687946,2025-05-24 21:48:49.660959,0 days 00:00:21.973013,AdamW,0.02582492707627035,,,0.00023208092939181396,,,,2,,,0.0014459989322901958,,COMPLETE
71,71,35.416666666666664,2025-05-24 21:48:49.712109,2025-05-24 21:49:04.412998,0 days 00:00:14.700889,AdamW,0.030815197514239202,,,0.0001362229213263964,,,,2,,,0.0014448103467224022,,PRUNED
72,72,33.333333333333336,2025-05-24 21:49:04.439353,2025-05-24 21:49:11.037166,0 days 00:00:06.597813,AdamW,0.0020990328315344843,,,0.00023132020804604933,,,,3,,,0.001976439358482875,,PRUNED
73,73,33.333333333333336,2025-05-24 21:49:11.066096,2025-05-24 21:49:30.125467,0 days 00:00:19.059371,AdamW,0.0842912264712688,,,0.00041258043629243914,,,,1,,,0.009043109951285962,,PRUNED
74,74,33.333333333333336,2025-05-24 21:49:30.159731,2025-05-24 21:49:49.783049,0 days 00:00:19.623318,AdamW,0.17581545915267383,,,0.00059419144478383,,,,4,,,0.003808549992312709,,PRUNED
75,75,81.25,2025-05-24 21:49:49.818047,2025-05-24 21:50:21.605729,0 days 00:00:31.787682,AdamW,0.048784223208060556,,,6.0893242672069005e-05,,,,2,,,0.0012171307256175067,,COMPLETE
76,76,33.333333333333336,2025-05-24 21:50:21.654997,2025-05-24 21:50:39.805059,0 days 00:00:18.150062,AdamW,0.04363533020063532,,,6.570429614851637e-05,,,,2,,,0.0012128143754703967,,PRUNED
77,77,33.333333333333336,2025-05-24 21:50:39.839911,2025-05-24 21:50:57.491907,0 days 00:00:17.651996,Adam,0.01629032086202445,,0.0011607253714622846,,,,,2,,0.1921473791788387,,,PRUNED
78,78,41.666666666666664,2025-05-24 21:50:57.526506,2025-05-24 21:51:18.359659,0 days 00:00:20.833153,AdamW,0.06679130743655673,,,2.6445448172952988e-05,,,,2,,,0.0007307795508900119,,PRUNED
79,79,33.333333333333336,2025-05-24 21:51:18.394409,2025-05-24 21:51:37.982742,0 days 00:00:19.588333,AdamW,0.44804507706442454,,,0.00012084792837967955,,,,3,,,0.0009728953132847242,,PRUNED
