,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
35,35,33.333333333333336,2025-05-25 05:18:28.706002,2025-05-25 05:18:36.265076,0 days 00:00:07.559074,Adam,0.32959845104178465,,4.8734984220654607e-05,,,,,19,,0.12552562288275543,,,COMPLETE
36,36,35.416666666666664,2025-05-25 05:18:36.315402,2025-05-25 05:18:48.935684,0 days 00:00:12.620282,Adadelta,0.4986801883039284,0.18196467231102068,,,,,,13,0.5979116257704502,,,,COMPLETE
37,37,41.666666666666664,2025-05-25 05:18:48.986269,2025-05-25 05:19:00.759998,0 days 00:00:11.773729,AdamW,0.3767869752235491,,,0.0006361226904953428,,,,17,,,0.00010184640884966879,,COMPLETE
38,38,33.333333333333336,2025-05-25 05:19:00.807725,2025-05-25 05:19:11.399005,0 days 00:00:10.591280,AdamW,0.4392854451333647,,,0.0005516789129968933,,,,16,,,0.00013322396156587648,,COMPLETE
39,39,47.916666666666664,2025-05-25 05:19:11.446477,2025-05-25 05:19:21.759335,0 days 00:00:10.312858,AdamW,0.37804229836266623,,,7.811352829507415e-05,,,,11,,,0.0015860512586638492,,COMPLETE
40,40,50.0,2025-05-25 05:19:21.809118,2025-05-25 05:19:34.848260,0 days 00:00:13.039142,AdamW,0.4000508766094699,,,4.1893596862210494e-05,,,,7,,,0.0019624477360769593,,COMPLETE
41,41,54.166666666666664,2025-05-25 05:19:34.898891,2025-05-25 05:19:44.477681,0 days 00:00:09.578790,AdamW,0.3833949466139803,,,4.014561978607267e-05,,,,7,,,0.001757554333451538,,COMPLETE
42,42,39.583333333333336,2025-05-25 05:19:44.515528,2025-05-25 05:19:54.155072,0 days 00:00:09.639544,AdamW,0.45679536157746486,,,2.6764015585258727e-05,,,,7,,,0.002017967186066283,,COMPLETE
43,43,54.166666666666664,2025-05-25 05:19:54.204581,2025-05-25 05:20:08.482420,0 days 00:00:14.277839,AdamW,0.4054210964349363,,,0.00012041490311410282,,,,4,,,0.0017276062279176514,,COMPLETE
44,44,62.5,2025-05-25 05:20:08.529917,2025-05-25 05:20:21.441651,0 days 00:00:12.911734,AdamW,0.4013289521192077,,,7.227237745894655e-05,,,,4,,,0.0017497746295945455,,COMPLETE
45,45,58.333333333333336,2025-05-25 05:20:21.506229,2025-05-25 05:20:36.208796,0 days 00:00:14.702567,AdamW,0.4027350596901491,,,7.088424862840444e-05,,,,4,,,0.0022746995002867485,,COMPLETE
