,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
65,65,33.333333333333336,2025-05-26 01:03:10.463993,2025-05-26 01:03:16.907897,0 days 00:00:06.443904,AdamW,0.1637139486121268,,,0.00014395016191475943,,,,29,,,0.0003670609238879284,,PRUNED
66,66,33.333333333333336,2025-05-26 01:03:16.941245,2025-05-26 01:03:22.494977,0 days 00:00:05.553732,SGD,0.06479399686056769,,,,0.0003720249973089088,97.25718749684798,True,26,,,,2.192479304143811,PRUNED
67,67,43.75,2025-05-26 01:03:22.534528,2025-05-26 01:03:32.146771,0 days 00:00:09.612243,AdamW,0.23209357896338412,,,0.0008613539044471708,,,,30,,,0.00012455977436830464,,COMPLETE
68,68,33.333333333333336,2025-05-26 01:03:32.193499,2025-05-26 01:03:38.401248,0 days 00:00:06.207749,Adadelta,0.09766964695805519,0.23171167184435645,,,,,,28,0.10932296104921217,,,,PRUNED
69,69,50.0,2025-05-26 01:03:38.434981,2025-05-26 01:03:47.979398,0 days 00:00:09.544417,AdamW,0.21513222779149205,,,0.02214045574183044,,,,31,,,0.00022894284181403606,,COMPLETE
70,70,45.833333333333336,2025-05-26 01:03:48.028689,2025-05-26 01:03:57.651703,0 days 00:00:09.623014,AdamW,0.21558222373070654,,,0.01378105090866064,,,,27,,,0.00028822113809011667,,COMPLETE
71,71,33.333333333333336,2025-05-26 01:03:57.700402,2025-05-26 01:04:03.884935,0 days 00:00:06.184533,AdamW,0.2534563716732422,,,0.022446942211334565,,,,31,,,0.0001933186837769167,,PRUNED
72,72,33.333333333333336,2025-05-26 01:04:03.919251,2025-05-26 01:04:10.367873,0 days 00:00:06.448622,AdamW,0.17290253095688685,,,0.06395948478617626,,,,29,,,0.0002294136441575871,,PRUNED
73,73,47.916666666666664,2025-05-26 01:04:10.401768,2025-05-26 01:04:19.946341,0 days 00:00:09.544573,AdamW,0.19063007954317185,,,0.0015068693432158098,,,,30,,,0.0004237641411244138,,COMPLETE
74,74,33.333333333333336,2025-05-26 01:04:19.992421,2025-05-26 01:04:26.237315,0 days 00:00:06.244894,AdamW,0.20498344881023553,,,0.00059419144478383,,,,30,,,0.0004413111537104968,,PRUNED
75,75,37.5,2025-05-26 01:04:26.270575,2025-05-26 01:04:35.827887,0 days 00:00:09.557312,AdamW,0.2387852590434002,,,0.0011661219605693719,,,,29,,,0.00031197751515645613,,PRUNED
76,76,33.333333333333336,2025-05-26 01:04:35.862156,2025-05-26 01:04:42.362054,0 days 00:00:06.499898,Adam,0.19363720027868353,,0.0877217128023127,,,,,26,,0.23342163929061552,,,PRUNED
77,77,33.333333333333336,2025-05-26 01:04:42.395814,2025-05-26 01:04:48.493058,0 days 00:00:06.097244,AdamW,0.2607036880170893,,,0.05398444844756194,,,,24,,,0.0014790748230181464,,PRUNED
78,78,33.333333333333336,2025-05-26 01:04:48.526788,2025-05-26 01:04:55.022917,0 days 00:00:06.496129,AdamW,0.21763762518317276,,,0.0040008389710447755,,,,30,,,0.0005443611841545007,,PRUNED
79,79,33.333333333333336,2025-05-26 01:04:55.056738,2025-05-26 01:05:01.134858,0 days 00:00:06.078120,AdamW,0.4861789377797534,,,0.007335141578635637,,,,28,,,0.0009768745344393309,,PRUNED
80,80,33.333333333333336,2025-05-26 01:05:01.171519,2025-05-26 01:05:07.649596,0 days 00:00:06.478077,Adadelta,0.04667974410126597,12.096072085336496,,,,,,27,5.624805940180709,,,,PRUNED
81,81,41.666666666666664,2025-05-26 01:05:07.684193,2025-05-26 01:05:16.808579,0 days 00:00:09.124386,AdamW,0.29362719963698436,,,0.00236907828161004,,,,31,,,0.00023600530676585275,,PRUNED
82,82,39.583333333333336,2025-05-26 01:05:16.841958,2025-05-26 01:05:26.424740,0 days 00:00:09.582782,AdamW,0.128067463346669,,,0.001767075030027879,,,,31,,,0.00016388165308082209,,PRUNED
83,83,41.666666666666664,2025-05-26 01:05:26.454925,2025-05-26 01:05:36.022484,0 days 00:00:09.567559,AdamW,0.17040923296061497,,,0.018323951687504468,,,,29,,,0.0003458725076994632,,PRUNED
84,84,35.416666666666664,2025-05-26 01:05:36.055776,2025-05-26 01:05:42.313733,0 days 00:00:06.257957,AdamW,0.3884370219527591,,,0.0013958995996111985,,,,30,,,0.0006852495145340374,,PRUNED
85,85,35.416666666666664,2025-05-26 01:05:42.347191,2025-05-26 01:05:48.895788,0 days 00:00:06.548597,AdamW,0.36902628124391135,,,0.00023775538247997977,,,,31,,,0.00019745804269775846,,PRUNED
86,86,33.333333333333336,2025-05-26 01:05:48.929044,2025-05-26 01:05:54.508851,0 days 00:00:05.579807,SGD,0.2243935639368535,,,,0.05559241577020569,67.59032255777169,False,28,,,,0.3735817338624294,PRUNED
87,87,41.666666666666664,2025-05-26 01:05:54.603272,2025-05-26 01:06:03.976775,0 days 00:00:09.373503,AdamW,0.4418513507125934,,,0.011211480045231412,,,,30,,,0.00012424988099271576,,PRUNED
88,88,25.0,2025-05-26 01:06:04.008873,2025-05-26 01:06:08.102792,0 days 00:00:04.093919,AdamW,0.08908363419357647,,,0.0008170222350367907,,,,29,,,0.00026429260808173125,,PRUNED
89,89,33.333333333333336,2025-05-26 01:06:08.132921,2025-05-26 01:06:14.307139,0 days 00:00:06.174218,AdamW,0.18925377847342947,,,0.0005399591369524943,,,,25,,,0.002584637691731158,,PRUNED
90,90,33.333333333333336,2025-05-26 01:06:14.339258,2025-05-26 01:06:20.555698,0 days 00:00:06.216440,Adam,0.010823880861459042,,0.005389932161730133,,,,,31,,8.397028086341924,,,PRUNED
91,91,33.333333333333336,2025-05-26 01:06:20.588334,2025-05-26 01:06:26.802591,0 days 00:00:06.214257,AdamW,0.06874557313303394,,,0.027697754778694548,,,,19,,,0.006341788717342238,,PRUNED
92,92,33.333333333333336,2025-05-26 01:06:26.835429,2025-05-26 01:06:33.060607,0 days 00:00:06.225178,AdamW,0.14013366692692902,,,0.04555752940645067,,,,29,,,0.006612129222215295,,PRUNED
93,93,33.333333333333336,2025-05-26 01:06:33.092546,2025-05-26 01:06:39.344084,0 days 00:00:06.251538,AdamW,0.04516896444317499,,,0.07711621243669099,,,,22,,,0.007890066742758184,,PRUNED
94,94,39.583333333333336,2025-05-26 01:06:39.375936,2025-05-26 01:06:48.544624,0 days 00:00:09.168688,AdamW,0.08322699865649565,,,0.002913966943043272,,,,27,,,0.005955612124357635,,COMPLETE
95,95,31.25,2025-05-26 01:06:48.592391,2025-05-26 01:06:52.716943,0 days 00:00:04.124552,AdamW,0.1116936330333719,,,0.09955434607514596,,,,30,,,0.00041618224708639976,,PRUNED
96,96,33.333333333333336,2025-05-26 01:06:52.750524,2025-05-26 01:06:58.951942,0 days 00:00:06.201418,AdamW,0.4602465648719203,,,0.0010193629706499471,,,,28,,,0.004771559036191913,,PRUNED
97,97,43.75,2025-05-26 01:06:58.984687,2025-05-26 01:07:08.385823,0 days 00:00:09.401136,AdamW,0.12351050602744433,,,0.005053794217671727,,,,31,,,0.0003137561578330679,,COMPLETE
98,98,47.916666666666664,2025-05-26 01:07:08.433320,2025-05-26 01:07:17.635210,0 days 00:00:09.201890,AdamW,0.0011265386931029386,,,0.02839159179157446,,,,16,,,0.00010875735178986944,,COMPLETE
